Parties,Operations,Time
20,10,6.079310894012451
20,10,6.248610019683838
20,10,6.242968320846558
20,10,6.141854524612427
20,10,6.079495906829834
20,10,6.696736574172974
20,10,6.49421763420105
10,1000,16.473692178726196
10,1000,17.44087839126587
10,1000,18.62183380126953
10,1000,15.715918779373169
10,1000,16.079453229904175
10,1000,15.251612424850464
10,1000,14.999968767166138
10,1000,14.771921396255493
10,1000,16.357608556747437
10,1000,15.581331729888916
10,1000,18.017265796661377
10,1000,15.09291410446167
10,1000,14.937215089797974
10,1000,15.025133609771729
10,1000,15.179259300231934
10,1000,15.73553466796875
10,1000,16.60525345802307
10,1000,16.009888887405396
10,1000,14.898679494857788
10,1000,15.159575462341309
10,1000,15.522674322128296
10,1000,15.10084843635559
10,1000,14.677792310714722
10,1000,16.40374493598938
10,1000,17.0536789894104
10,1000,15.351701021194458
10,1000,15.076229572296143
10,1000,14.821587085723877
10,1000,15.375384092330933
10,500,10.99130129814148
10,500,10.152828216552734
10,500,10.115831136703491
10,500,10.196595668792725
10,500,10.341925859451294
10,500,11.336264848709106
10,500,10.332724571228027
10,500,10.257354974746704
10,500,10.232370138168335
10,500,10.085886716842651
10,500,9.901482820510864
10,500,9.953836679458618
10,500,10.220159530639648
10,500,10.013119459152222
10,500,9.929584980010986
10,500,10.017587900161743
10,500,10.322477340698242
10,500,12.291526556015015
10,500,10.32477331161499
10,500,10.585500955581665
10,500,11.017062902450562
10,500,10.315967082977295
10,500,11.728524446487427
10,500,10.252192497253418
10,500,10.841938972473145
10,500,10.850670337677002
10,500,9.45778226852417
10,500,10.028661727905273
10,500,9.985380411148071
10,100,6.586144208908081
10,100,6.460167169570923
10,100,6.899027585983276
10,100,6.43565559387207
10,100,6.45677924156189
10,100,6.07021427154541
10,100,6.1994805335998535
10,100,6.3573102951049805
10,100,6.283843755722046
10,100,6.193130254745483
10,100,6.514172315597534
10,100,6.322782516479492
10,100,6.418131589889526
10,100,6.895759344100952
10,100,6.619009971618652
10,100,6.359112024307251
10,100,6.398698329925537
10,100,6.521707534790039
10,100,6.754785776138306
10,100,6.3067262172698975
10,100,6.5062055587768555
10,100,6.745110988616943
10,100,6.729499816894531
10,100,6.49441933631897
10,100,6.387639999389648
10,100,6.578569650650024
10,100,6.666605472564697
10,100,6.44107723236084
10,100,6.4600255489349365
10,10,5.439866065979004
10,10,5.5973005294799805
10,10,5.348855495452881
10,10,5.322267532348633
10,10,5.513000249862671
10,10,5.413460731506348
10,10,5.3257341384887695
10,10,5.400176763534546
10,10,5.419003963470459
10,10,5.414140939712524
10,10,5.413981676101685
10,10,5.4454262256622314
10,10,5.854092597961426
10,10,5.420715808868408
10,10,5.511222839355469
10,10,5.411912679672241
10,10,5.446998357772827
10,10,5.461076498031616
10,10,5.443953275680542
10,10,5.4435131549835205
10,10,5.436784982681274
10,10,5.423387050628662
10,10,5.413066387176514
10,10,5.45748233795166
10,10,5.439056158065796
10,10,5.467740774154663
10,10,5.433176755905151
10,10,5.462076425552368
10,10,5.442605495452881
5,1000,10.62661862373352
5,1000,10.720189809799194
5,1000,10.875094890594482
5,1000,10.779380559921265
5,1000,10.730506181716919
5,1000,10.666104555130005
5,1000,10.73409104347229
5,1000,10.691425561904907
5,1000,10.667243957519531
5,1000,10.441118001937866
5,1000,10.822416067123413
5,1000,10.935659885406494
5,1000,10.83947491645813
5,1000,10.851053476333618
5,1000,11.353269338607788
5,1000,12.30337929725647
5,1000,10.900775909423828
5,1000,11.87947678565979
5,1000,11.087345838546753
5,1000,10.900554180145264
5,1000,11.130000114440918
5,1000,10.972502708435059
5,1000,11.137676239013672
5,1000,10.81193470954895
5,1000,10.895599842071533
5,1000,10.687767267227173
5,1000,11.096081018447876
5,1000,10.744528770446777
5,1000,10.941816329956055
5,500,8.096908569335938
5,500,8.100210189819336
5,500,8.279727935791016
5,500,8.123605728149414
5,500,8.17710542678833
5,500,8.029855728149414
5,500,8.02733039855957
5,500,8.007798671722412
5,500,8.085742473602295
5,500,7.833468675613403
5,500,7.82023286819458
5,500,7.955974578857422
5,500,8.209501504898071
5,500,8.062894105911255
5,500,8.062305450439453
5,500,7.72334885597229
5,500,8.048755645751953
5,500,9.275385856628418
5,500,7.925061941146851
5,500,7.293047666549683
5,500,8.496264934539795
5,500,8.695566654205322
5,500,8.068031549453735
5,500,7.981133937835693
5,500,7.893735885620117
5,500,8.119284391403198
5,500,8.95155668258667
5,500,8.29173755645752
5,500,8.310760259628296
5,100,6.300026178359985
5,100,5.829670429229736
5,100,6.467712640762329
5,100,6.250933408737183
5,100,5.667544841766357
5,100,5.754904270172119
5,100,6.048854827880859
5,100,6.282983779907227
5,100,6.406809091567993
5,100,5.79483437538147
5,100,6.0110273361206055
5,100,5.949901819229126
5,100,5.702735900878906
5,100,6.010778427124023
5,100,5.752607107162476
5,100,5.705871820449829
5,100,5.641680717468262
5,100,5.888850212097168
5,100,6.321823835372925
5,100,5.716864347457886
5,100,6.266948938369751
5,100,5.703647136688232
5,100,5.687852621078491
5,100,6.481454849243164
5,100,5.74984073638916
5,100,5.748552322387695
5,100,5.81451940536499
5,100,5.641697883605957
5,100,5.963880777359009
5,10,5.48094630241394
5,10,5.243118762969971
5,10,5.229991436004639
5,10,5.3078625202178955
5,10,5.205982446670532
5,10,5.203516960144043
5,10,5.217313766479492
5,10,5.253961801528931
5,10,5.228616237640381
5,10,5.232706308364868
5,10,5.2538933753967285
5,10,5.212501049041748
5,10,5.210436820983887
5,10,5.171730279922485
5,10,5.195549011230469
5,10,5.180811643600464
5,10,5.212872505187988
5,10,5.206258535385132
5,10,5.174754619598389
5,10,5.2034218311309814
5,10,5.29339599609375
5,10,5.221146583557129
5,10,5.221860408782959
5,10,5.194550037384033
5,10,5.307962656021118
5,10,5.203523635864258
5,10,5.47686243057251
5,10,5.317024230957031
5,10,5.172805547714233
2,1000,8.453711032867432
2,1000,8.171810388565063
2,1000,8.136073350906372
2,1000,8.164496183395386
2,1000,9.305918455123901
2,1000,8.386606216430664
2,1000,9.197940826416016
2,1000,8.298897504806519
2,1000,8.403754472732544
2,1000,8.063003778457642
2,1000,8.142430305480957
2,1000,8.03365445137024
2,1000,8.147683143615723
2,1000,8.038060426712036
2,1000,8.165896654129028
2,1000,8.285900354385376
2,1000,7.747468948364258
2,1000,8.259501218795776
2,1000,7.369709253311157
2,1000,8.124845504760742
2,1000,9.297194480895996
2,1000,8.984611749649048
2,1000,8.089558124542236
2,1000,7.876332521438599
2,1000,7.781085729598999
2,1000,8.231109857559204
2,1000,10.815252780914307
2,1000,8.910463571548462
2,1000,8.115821123123169
2,500,6.808146715164185
2,500,6.631493091583252
2,500,6.743432283401489
2,500,6.746614217758179
2,500,6.577581882476807
2,500,6.7736546993255615
2,500,6.116631269454956
2,500,6.234210014343262
2,500,6.379460334777832
2,500,6.4946935176849365
2,500,6.617755651473999
2,500,6.564710855484009
2,500,6.420228958129883
2,500,6.889719724655151
2,500,6.8157243728637695
2,500,7.213527679443359
2,500,6.906196117401123
2,500,6.525831460952759
2,500,7.24026346206665
2,500,6.505295038223267
2,500,6.453160047531128
2,500,6.509747266769409
2,500,7.159905910491943
2,500,7.182882070541382
2,500,7.1454150676727295
2,500,6.27187705039978
2,500,6.249877452850342
2,500,7.134581804275513
2,500,7.135956525802612
2,100,5.369856595993042
2,100,5.27868390083313
2,100,5.269500494003296
2,100,5.529694080352783
2,100,5.272155284881592
2,100,5.54182243347168
2,100,5.565586566925049
2,100,5.278295040130615
2,100,5.539438962936401
2,100,5.496496200561523
2,100,5.283309459686279
2,100,5.609955072402954
2,100,5.64488959312439
2,100,5.580118179321289
2,100,5.526073217391968
2,100,5.55514121055603
2,100,5.494382381439209
2,100,5.3732850551605225
2,100,5.479358434677124
2,100,5.684720754623413
2,100,5.504378080368042
2,100,5.3187501430511475
2,100,5.248740911483765
2,100,5.724116563796997
2,100,5.61689305305481
2,100,5.238012075424194
2,100,5.768940448760986
2,100,5.374902725219727
2,100,5.422492980957031
2,10,5.082345485687256
2,10,5.068144083023071
2,10,5.0912926197052
2,10,5.1114723682403564
2,10,5.086137056350708
2,10,5.092852354049683
2,10,5.092538833618164
2,10,5.15622353553772
2,10,5.074200391769409
2,10,5.0589611530303955
2,10,5.155014514923096
2,10,5.187456846237183
2,10,5.162240028381348
2,10,5.151173114776611
2,10,5.056462526321411
2,10,5.094853162765503
2,10,5.0706164836883545
2,10,5.1937549114227295
2,10,5.2401063442230225
2,10,5.070972204208374
2,10,5.0965869426727295
2,10,5.077463388442993
2,10,5.090610980987549
2,10,5.230608940124512
2,10,5.0683863162994385
2,10,5.11762547492981
2,10,5.188082456588745
2,10,5.145860910415649
2,10,5.1495959758758545
100,1000,160.46356868743896
100,1000,195.03264951705933
100,1000,221.17024111747742
100,1000,210.5872621536255
100,1000,250.87760615348816
100,1000,254.92632579803467
100,1000,212.30428314208984
100,1000,214.29608702659607
100,1000,219.98006319999695
100,1000,238.50354599952698
100,1000,234.45247507095337
100,1000,253.51991868019104
100,1000,175.06339192390442
100,1000,140.16516590118408
100,1000,215.94510674476624
100,1000,197.1555585861206
100,1000,198.944753408432
100,1000,201.11559200286865
100,1000,189.02449083328247
100,1000,199.9502034187317
100,1000,197.1966996192932
